seed,lambda,mu,rho,policy_name,preemptive,last_index,last_arrival,last_completion,totdelay,totservice,totwait,interarr,wait,delay,service,innode,inq,util,maxqlen
10,2.000000,0.600000,0.300000,SRTF,1,1000000,2000275.625000,2000276.000000,117464.453125,598590.437500,716054.937500,2.000276,0.716055,0.117464,0.598590,0.357978,0.058724,0.299254,8
10,2.000000,0.600000,0.300000,PS,0,1000000,2000275.625000,2000276.000000,255525.265625,598590.437500,854115.687500,2.000276,0.854116,0.255525,0.598590,0.426999,0.127745,0.299254,9
10,2.000000,0.600000,0.300000,PS,1,1000000,2000275.625000,2000276.000000,254615.437500,598590.437500,853205.875000,2.000276,0.853206,0.254615,0.598590,0.426544,0.127290,0.299254,12
100,2.000000,0.600000,0.300000,FCFS,0,1000000,2001055.625000,2001056.125000,257257.609375,600163.437500,857421.062500,2.001056,0.857421,0.257258,0.600163,0.428484,0.128561,0.299923,13
100,2.000000,0.600000,0.300000,FCFS,1,1000000,2001055.625000,2001056.125000,257261.843750,600163.437500,857425.250000,2.001056,0.857425,0.257262,0.600163,0.428486,0.128563,0.299923,14
100,2.000000,0.600000,0.300000,LCFS,0,1000000,2001055.625000,2001056.125000,257185.812500,600163.437500,857349.312500,2.001056,0.857349,0.257186,0.600163,0.428448,0.128525,0.299923,13
100,2.000000,0.600000,0.300000,LCFS,1,1000000,2001055.625000,2001056.125000,257116.187500,600163.437500,857279.687500,2.001056,0.857280,0.257116,0.600163,0.428414,0.128490,0.299923,13
100,2.000000,0.600000,0.300000,SJF,0,1000000,2001055.625000,2001056.125000,227542.218750,600163.437500,827705.687500,2.001056,0.827706,0.227542,0.600163,0.413634,0.113711,0.299923,13
100,2.000000,0.600000,0.300000,SJF,1,1000000,2001055.625000,2001056.125000,148320.156250,600163.437500,748483.625000,2.001056,0.748484,0.148320,0.600163,0.374044,0.074121,0.299923,10
100,2.000000,0.600000,0.300000,SRTF,1,1000000,2001055.625000,2001056.125000,118384.953125,600163.437500,718548.437500,2.001056,0.718548,0.118385,0.600163,0.359085,0.059161,0.299923,8
100,2.000000,0.600000,0.300000,PS,0,1000000,2001055.625000,2001056.125000,257414.656250,600163.437500,857578.125000,2.001056,0.857578,0.257415,0.600163,0.428563,0.128639,0.299923,13
100,2.000000,0.600000,0.300000,PS,1,1000000,2001055.625000,2001056.125000,257187.828125,600163.437500,857351.312500,2.001056,0.857351,0.257188,0.600163,0.428449,0.128526,0.299923,12
1000,2.000000,0.600000,0.300000,FCFS,0,1000000,2001842.250000,2001842.375000,257475.500000,600399.250000,857874.750000,2.001842,0.857875,0.257475,0.600399,0.428543,0.128619,0.299923,11
1000,2.000000,0.600000,0.300000,FCFS,1,1000000,2001842.250000,2001842.375000,257461.265625,600399.250000,857860.500000,2.001842,0.857861,0.257461,0.600399,0.428535,0.128612,0.299923,12
1000,2.000000,0.600000,0.300000,LCFS,0,1000000,2001842.250000,2001842.375000,257663.937500,600399.250000,858063.187500,2.001842,0.858063,0.257664,0.600399,0.428637,0.128713,0.299923,11
1000,2.000000,0.600000,0.300000,LCFS,1,1000000,2001842.250000,2001842.375000,256097.937500,600399.250000,856497.125000,2.001842,0.856497,0.256098,0.600399,0.427854,0.127931,0.299923,11
1000,2.000000,0.600000,0.300000,SJF,0,1000000,2001842.250000,2001842.375000,227969.500000,600399.250000,828368.687500,2.001842,0.828369,0.227969,0.600399,0.413803,0.113880,0.299923,11
1000,2.000000,0.600000,0.300000,SJF,1,1000000,2001842.250000,2001842.375000,147957.296875,600399.250000,748356.500000,2.001842,0.748357,0.147957,0.600399,0.373834,0.073911,0.299923,8
1000,2.000000,0.600000,0.300000,SRTF,1,1000000,2001842.250000,2001842.375000,118347.351562,600399.250000,718746.562500,2.001842,0.718747,0.118347,0.600399,0.359043,0.059119,0.299923,7
1000,2.000000,0.600000,0.300000,PS,0,1000000,2001842.250000,2001842.375000,257584.296875,600399.250000,857983.500000,2.001842,0.857984,0.257584,0.600399,0.428597,0.128674,0.299923,11
1000,2.000000,0.600000,0.300000,PS,1,1000000,2001842.250000,2001842.375000,257358.281250,600399.250000,857757.500000,2.001842,0.857758,0.257358,0.600399,0.428484,0.128561,0.299923,11
10000,2.000000,0.600000,0.300000,FCFS,0,1000000,2003977.125000,2003977.500000,257019.828125,600017.937500,857037.750000,2.003977,0.857038,0.257020,0.600018,0.427668,0.128255,0.299414,10
10000,2.000000,0.600000,0.300000,FCFS,1,1000000,2003977.125000,2003977.500000,257028.812500,600017.937500,857046.750000,2.003977,0.857047,0.257029,0.600018,0.427673,0.128259,0.299414,12
10000,2.000000,0.600000,0.300000,LCFS,0,1000000,2003977.125000,2003977.500000,257125.515625,600017.937500,857143.437500,2.003977,0.857143,0.257126,0.600018,0.427721,0.128308,0.299414,10
10000,2.000000,0.600000,0.300000,LCFS,1,1000000,2003977.125000,2003977.500000,255817.140625,600017.937500,855835.062500,2.003977,0.855835,0.255817,0.600018,0.427068,0.127655,0.299414,12
10000,2.000000,0.600000,0.300000,SJF,0,1000000,2003977.125000,2003977.500000,227419.562500,600017.937500,827437.500000,2.003977,0.827438,0.227420,0.600018,0.412898,0.113484,0.299414,10
10000,2.000000,0.600000,0.300000,SJF,1,1000000,2003977.125000,2003977.500000,147859.687500,600017.937500,747877.562500,2.003977,0.747878,0.147860,0.600018,0.373197,0.073783,0.299414,7
10000,2.000000,0.600000,0.300000,SRTF,1,1000000,2003977.125000,2003977.500000,118356.945312,600017.937500,718374.875000,2.003977,0.718375,0.118357,0.600018,0.358475,0.059061,0.299414,6
10000,2.000000,0.600000,0.300000,PS,0,1000000,2003977.125000,2003977.500000,256974.015625,600017.937500,856991.937500,2.003977,0.856992,0.256974,0.600018,0.427645,0.128232,0.299414,10
10000,2.000000,0.600000,0.300000,PS,1,1000000,2003977.125000,2003977.500000,256986.359375,600017.937500,857004.312500,2.003977,0.857004,0.256986,0.600018,0.427652,0.128238,0.299414,14
100000,2.000000,0.600000,0.300000,FCFS,0,1000000,2000592.250000,2000594.250000,256722.500000,599991.875000,856714.375000,2.000592,0.856714,0.256723,0.599992,0.428230,0.128323,0.299907,9
100000,2.000000,0.600000,0.300000,FCFS,1,1000000,2000592.250000,2000594.250000,256723.515625,599991.875000,856715.437500,2.000592,0.856715,0.256724,0.599992,0.428230,0.128324,0.299907,10
100000,2.000000,0.600000,0.300000,LCFS,0,1000000,2000592.250000,2000594.250000,256921.171875,599991.875000,856913.062500,2.000592,0.856913,0.256921,0.599992,0.428329,0.128422,0.299907,9
100000,2.000000,0.600000,0.300000,LCFS,1,1000000,2000592.250000,2000594.250000,255994.171875,599991.875000,855986.062500,2.000592,0.855986,0.255994,0.599992,0.427866,0.127959,0.299907,12
100000,2.000000,0.600000,0.300000,SJF,0,1000000,2000592.250000,2000594.250000,227179.125000,599991.875000,827171.000000,2.000592,0.827171,0.227179,0.599992,0.413463,0.113556,0.299907,9
100000,2.000000,0.600000,0.300000,SJF,1,1000000,2000592.250000,2000594.250000,147844.125000,599991.875000,747836.062500,2.000592,0.747836,0.147844,0.599992,0.373807,0.073900,0.299907,9
100000,2.000000,0.600000,0.300000,SRTF,1,1000000,2000592.250000,2000594.250000,118240.046875,599991.875000,718231.937500,2.000592,0.718232,0.118240,0.599992,0.359009,0.059102,0.299907,8
100000,2.000000,0.600000,0.300000,PS,0,1000000,2000592.250000,2000594.250000,256747.281250,599991.875000,856739.187500,2.000592,0.856739,0.256747,0.599992,0.428242,0.128336,0.299907,9
100000,2.000000,0.600000,0.300000,PS,1,1000000,2000592.250000,2000594.250000,255715.906250,599991.875000,855707.750000,2.000592,0.855708,0.255716,0.599992,0.427727,0.127820,0.299907,10
1000000,2.000000,0.600000,0.300000,FCFS,0,1000000,1999762.250000,1999762.875000,256862.890625,599606.562500,856469.437500,1.999762,0.856469,0.256863,0.599607,0.428286,0.128447,0.299839,10
1000000,2.000000,0.600000,0.300000,FCFS,1,1000000,1999762.250000,1999762.875000,256842.921875,599606.562500,856449.500000,1.999762,0.856449,0.256843,0.599607,0.428276,0.128437,0.299839,12
1000000,2.000000,0.600000,0.300000,LCFS,0,1000000,1999762.250000,1999762.875000,256697.953125,599606.562500,856304.500000,1.999762,0.856305,0.256698,0.599607,0.428203,0.128364,0.299839,10
1000000,2.000000,0.600000,0.300000,LCFS,1,1000000,1999762.250000,1999762.875000,257312.765625,599606.562500,856919.375000,1.999762,0.856919,0.257313,0.599607,0.428510,0.128672,0.299839,11
1000000,2.000000,0.600000,0.300000,SJF,0,1000000,1999762.250000,1999762.875000,227116.625000,599606.562500,826723.187500,1.999762,0.826723,0.227117,0.599607,0.413411,0.113572,0.299839,10
1000000,2.000000,0.600000,0.300000,SJF,1,1000000,1999762.250000,1999762.875000,148621.203125,599606.562500,748227.750000,1.999762,0.748228,0.148621,0.599607,0.374158,0.074319,0.299839,7
1000000,2.000000,0.600000,0.300000,SRTF,1,1000000,1999762.250000,1999762.875000,118761.093750,599606.562500,718367.687500,1.999762,0.718368,0.118761,0.599607,0.359226,0.059388,0.299839,7
1000000,2.000000,0.600000,0.300000,PS,0,1000000,1999762.250000,1999762.875000,256745.718750,599606.562500,856352.250000,1.999762,0.856352,0.256746,0.599607,0.428227,0.128388,0.299839,10
1000000,2.000000,0.600000,0.300000,PS,1,1000000,1999762.250000,1999762.875000,256284.218750,599606.562500,855890.812500,1.999762,0.855891,0.256284,0.599607,0.427996,0.128157,0.299839,11
1,2.000000,0.800000,0.400000,FCFS,0,1000000,1996801.375000,1996803.750000,532689.562500,799433.687500,1332123.125000,1.996801,1.332123,0.532690,0.799434,0.667128,0.266771,0.400357,12
1,2.000000,0.800000,0.400000,FCFS,1,1000000,1996801.375000,1996803.750000,532704.437500,799433.687500,1332138.125000,1.996801,1.332138,0.532704,0.799434,0.667135,0.266779,0.400357,15
1,2.000000,0.800000,0.400000,LCFS,0,1000000,1996801.375000,1996803.750000,532737.687500,799433.687500,1332171.250000,1.996801,1.332171,0.532738,0.799434,0.667152,0.266795,0.400357,12
1,2.000000,0.800000,0.400000,LCFS,1,1000000,1996801.375000,1996803.750000,532232.687500,799433.687500,1331666.250000,1.996801,1.331666,0.532233,0.799434,0.666899,0.266542,0.400357,14
1,2.000000,0.800000,0.400000,SJF,0,1000000,1996801.375000,1996803.750000,456306.750000,799433.687500,1255740.375000,1.996801,1.255740,0.456307,0.799434,0.628875,0.228519,0.400357,12
1,2.000000,0.800000,0.400000,SJF,1,1000000,1996801.375000,1996803.750000,295926.343750,799433.687500,1095360.000000,1.996801,1.095360,0.295926,0.799434,0.548557,0.148200,0.400357,8
1,2.000000,0.800000,0.400000,SRTF,1,1000000,1996801.375000,1996803.750000,236570.312500,799433.687500,1036003.937500,1.996801,1.036004,0.236570,0.799434,0.518831,0.118474,0.400357,8
1,2.000000,0.800000,0.400000,PS,0,1000000,1996801.375000,1996803.750000,532505.062500,799433.687500,1331938.750000,1.996801,1.331939,0.532505,0.799434,0.667035,0.266679,0.400357,12
1,2.000000,0.800000,0.400000,PS,1,1000000,1996801.375000,1996803.750000,533752.812500,799433.687500,1333186.375000,1.996801,1.333186,0.533753,0.799434,0.667660,0.267304,0.400357,15
10,2.000000,0.800000,0.400000,FCFS,0,1000000,2000275.625000,2000276.250000,530340.812500,798287.625000,1328628.500000,2.000276,1.328629,0.530341,0.798288,0.664222,0.265134,0.399089,13
10,2.000000,0.800000,0.400000,FCFS,1,1000000,2000275.625000,2000276.250000,530322.187500,798287.625000,1328609.750000,2.000276,1.328610,0.530322,0.798288,0.664213,0.265124,0.399089,16
10,2.000000,0.800000,0.400000,LCFS,0,1000000,2000275.625000,2000276.250000,530220.187500,798287.625000,1328507.750000,2.000276,1.328508,0.530220,0.798288,0.664162,0.265073,0.399089,13
10,2.000000,0.800000,0.400000,LCFS,1,1000000,2000275.625000,2000276.250000,529825.937500,798287.625000,1328113.500000,2.000276,1.328114,0.529826,0.798288,0.663965,0.264876,0.399089,15
10,2.000000,0.800000,0.400000,SJF,0,1000000,2000275.625000,2000276.250000,454595.093750,798287.625000,1252882.750000,2.000276,1.252883,0.454595,0.798288,0.626355,0.227266,0.399089,13
10,2.000000,0.800000,0.400000,SJF,1,1000000,2000275.625000,2000276.250000,294179.062500,798287.625000,1092466.750000,2.000276,1.092467,0.294179,0.798288,0.546158,0.147069,0.399089,11
10,2.000000,0.800000,0.400000,SRTF,1,1000000,2000275.625000,2000276.250000,235302.062500,798287.625000,1033589.687500,2.000276,1.033590,0.235302,0.798288,0.516723,0.117635,0.399089,9
10,2.000000,0.800000,0.400000,PS,0,1000000,2000275.625000,2000276.250000,531036.312500,798287.625000,1329323.875000,2.000276,1.329324,0.531036,0.798288,0.664570,0.265481,0.399089,13
10,2.000000,0.800000,0.400000,PS,1,1000000,2000275.625000,2000276.250000,530393.750000,798287.625000,1328681.375000,2.000276,1.328681,0.530394,0.798288,0.664249,0.265160,0.399089,16
100,2.000000,0.800000,0.400000,FCFS,0,1000000,2001055.625000,2001056.375000,533836.625000,800384.562500,1334221.125000,2.001056,1.334221,0.533837,0.800385,0.666758,0.266777,0.399981,14
100,2.000000,0.800000,0.400000,FCFS,1,1000000,2001055.625000,2001056.375000,533851.437500,800384.562500,1334236.000000,2.001056,1.334236,0.533851,0.800385,0.666766,0.266785,0.399981,15
100,2.000000,0.800000,0.400000,LCFS,0,1000000,2001055.625000,2001056.375000,534186.125000,800384.562500,1334570.750000,2.001056,1.334571,0.534186,0.800385,0.666933,0.266952,0.399981,14
100,2.000000,0.800000,0.400000,LCFS,1,1000000,2001055.625000,2001056.375000,534351.500000,800384.562500,1334736.125000,2.001056,1.334736,0.534352,0.800385,0.667016,0.267035,0.399981,14
100,2.000000,0.800000,0.400000,SJF,0,1000000,2001055.625000,2001056.375000,457502.875000,800384.562500,1257887.500000,2.001056,1.257887,0.457503,0.800385,0.628612,0.228631,0.399981,14
100,2.000000,0.800000,0.400000,SJF,1,1000000,2001055.625000,2001056.375000,297004.218750,800384.562500,1097388.750000,2.001056,1.097389,0.297004,0.800385,0.548405,0.148424,0.399981,10
100,2.000000,0.800000,0.400000,SRTF,1,1000000,2001055.625000,2001056.375000,236964.312500,800384.562500,1037348.937500,2.001056,1.037349,0.236964,0.800385,0.518401,0.118420,0.399981,9
100,2.000000,0.800000,0.400000,PS,0,1000000,2001055.625000,2001056.375000,534221.062500,800384.562500,1334605.750000,2.001056,1.334606,0.534221,0.800385,0.666951,0.266970,0.399981,14
100,2.000000,0.800000,0.400000,PS,1,1000000,2001055.625000,2001056.375000,534152.750000,800384.562500,1334537.375000,2.001056,1.334537,0.534153,0.800385,0.666916,0.266935,0.399981,15
1000,2.000000,0.800000,0.400000,FCFS,0,1000000,2001842.250000,2001842.500000,533487.625000,800697.750000,1334185.375000,2.001842,1.334185,0.533488,0.800698,0.666479,0.266498,0.399980,12
1000,2.000000,0.800000,0.400000,FCFS,1,1000000,2001842.250000,2001842.500000,533466.375000,800697.750000,1334164.125000,2.001842,1.334164,0.533466,0.800698,0.666468,0.266488,0.399980,14
1000,2.000000,0.800000,0.400000,LCFS,0,1000000,2001842.250000,2001842.500000,533555.625000,800697.750000,1334253.250000,2.001842,1.334253,0.533556,0.800698,0.666513,0.266532,0.399980,12
1000,2.000000,0.800000,0.400000,LCFS,1,1000000,2001842.250000,2001842.500000,532328.812500,800697.750000,1333026.500000,2.001842,1.333027,0.532329,0.800698,0.665900,0.265919,0.399980,15
1000,2.000000,0.800000,0.400000,SJF,0,1000000,2001842.250000,2001842.500000,457145.843750,800697.750000,1257843.625000,2.001842,1.257844,0.457146,0.800698,0.628343,0.228363,0.399980,12
1000,2.000000,0.800000,0.400000,SJF,1,1000000,2001842.250000,2001842.500000,296530.906250,800697.750000,1097228.625000,2.001842,1.097229,0.296531,0.800698,0.548109,0.148129,0.399980,9
1000,2.000000,0.800000,0.400000,SRTF,1,1000000,2001842.250000,2001842.500000,236823.390625,800697.750000,1037521.125000,2.001842,1.037521,0.236823,0.800698,0.518283,0.118303,0.399980,8
1000,2.000000,0.800000,0.400000,PS,0,1000000,2001842.250000,2001842.500000,533510.187500,800697.750000,1334207.875000,2.001842,1.334208,0.533510,0.800698,0.666490,0.266510,0.399980,12
1000,2.000000,0.800000,0.400000,PS,1,1000000,2001842.250000,2001842.500000,531783.062500,800697.750000,1332480.750000,2.001842,1.332481,0.531783,0.800698,0.665627,0.265647,0.399980,13
10000,2.000000,0.800000,0.400000,FCFS,0,1000000,2003977.125000,2003977.625000,532448.000000,800190.000000,1332638.000000,2.003977,1.332638,0.532448,0.800190,0.664996,0.265696,0.399301,13
10000,2.000000,0.800000,0.400000,FCFS,1,1000000,2003977.125000,2003977.625000,532472.750000,800190.000000,1332662.750000,2.003977,1.332663,0.532473,0.800190,0.665009,0.265708,0.399301,14
10000,2.000000,0.800000,0.400000,LCFS,0,1000000,2003977.125000,2003977.625000,532203.437500,800190.000000,1332393.375000,2.003977,1.332393,0.532203,0.800190,0.664874,0.265574,0.399301,13
10000,2.000000,0.800000,0.400000,LCFS,1,1000000,2003977.125000,2003977.625000,530317.750000,800190.000000,1330507.625000,2.003977,1.330508,0.530318,0.800190,0.663933,0.264633,0.399301,14
10000,2.000000,0.800000,0.400000,SJF,0,1000000,2003977.125000,2003977.625000,456341.875000,800190.000000,1256531.875000,2.003977,1.256532,0.456342,0.800190,0.627019,0.227718,0.399301,13
10000,2.000000,0.800000,0.400000,SJF,1,1000000,2003977.125000,2003977.625000,295144.062500,800190.000000,1095334.000000,2.003977,1.095334,0.295144,0.800190,0.546580,0.147279,0.399301,9
10000,2.000000,0.800000,0.400000,SRTF,1,1000000,2003977.125000,2003977.625000,236790.437500,800190.000000,1036980.437500,2.003977,1.036980,0.236790,0.800190,0.517461,0.118160,0.399301,8
10000,2.000000,0.800000,0.400000,PS,0,1000000,2003977.125000,2003977.625000,532664.687500,800190.000000,1332854.625000,2.003977,1.332855,0.532665,0.800190,0.665105,0.265804,0.399301,13
10000,2.000000,0.800000,0.400000,PS,1,1000000,2003977.125000,2003977.625000,532622.187500,800190.000000,1332812.125000,2.003977,1.332812,0.532622,0.800190,0.665083,0.265783,0.399301,17
100000,2.000000,0.800000,0.400000,FCFS,0,1000000,2000592.250000,2000595.375000,531661.937500,800155.500000,1331817.500000,2.000592,1.331818,0.531662,0.800156,0.665711,0.265752,0.399959,12
100000,2.000000,0.800000,0.400000,FCFS,1,1000000,2000592.250000,2000595.375000,531622.000000,800155.500000,1331777.500000,2.000592,1.331777,0.531622,0.800156,0.665691,0.265732,0.399959,13
100000,2.000000,0.800000,0.400000,LCFS,0,1000000,2000592.250000,2000595.375000,531925.687500,800155.500000,1332081.125000,2.000592,1.332081,0.531926,0.800156,0.665842,0.265884,0.399959,12
100000,2.000000,0.800000,0.400000,LCFS,1,1000000,2000592.250000,2000595.375000,532584.812500,800155.500000,1332740.375000,2.000592,1.332740,0.532585,0.800156,0.666172,0.266213,0.399959,17
100000,2.000000,0.800000,0.400000,SJF,0,1000000,2000592.250000,2000595.375000,455739.218750,800155.500000,1255894.750000,2.000592,1.255895,0.455739,0.800156,0.627760,0.227802,0.399959,12
100000,2.000000,0.800000,0.400000,SJF,1,1000000,2000592.250000,2000595.375000,295553.812500,800155.500000,1095709.250000,2.000592,1.095709,0.295554,0.800156,0.547692,0.147733,0.399959,10
100000,2.000000,0.800000,0.400000,SRTF,1,1000000,2000592.250000,2000595.375000,236260.015625,800155.500000,1036415.562500,2.000592,1.036416,0.236260,0.800156,0.518054,0.118095,0.399959,9
100000,2.000000,0.800000,0.400000,PS,0,1000000,2000592.250000,2000595.375000,531438.125000,800155.500000,1331593.625000,2.000592,1.331594,0.531438,0.800156,0.665599,0.265640,0.399959,12
100000,2.000000,0.800000,0.400000,PS,1,1000000,2000592.250000,2000595.375000,529391.437500,800155.500000,1329547.000000,2.000592,1.329547,0.529391,0.800156,0.664576,0.264617,0.399959,15
1000000,2.000000,0.800000,0.400000,FCFS,0,1000000,1999762.250000,1999763.500000,534515.625000,799641.687500,1334157.125000,1.999762,1.334157,0.534516,0.799642,0.667157,0.267289,0.399868,13
1000000,2.000000,0.800000,0.400000,FCFS,1,1000000,1999762.250000,1999763.500000,534522.750000,799641.687500,1334164.375000,1.999762,1.334164,0.534523,0.799642,0.667161,0.267293,0.399868,16
